MPI_Bcast,0,4,0.001481,lab004-090
my_broadcast,0,4,0.004916,lab004-090
MPI_Bcast,0,4,0.001640,lab004-090
my_broadcast,0,4,0.004908,lab004-090
MPI_Bcast,0,4,0.001432,lab004-090
my_broadcast,0,4,0.004909,lab004-090
MPI_Bcast,0,4,0.001470,lab004-090
my_broadcast,0,4,0.004750,lab004-090
MPI_Bcast,0,4,0.001649,lab004-090
my_broadcast,0,4,0.004895,lab004-090
MPI_Bcast,0,4,0.001394,lab004-090
my_broadcast,0,4,0.005112,lab004-090
MPI_Bcast,0,4,0.001448,lab004-090
my_broadcast,0,4,0.004917,lab004-090
MPI_Bcast,0,4,0.001521,lab004-090
my_broadcast,0,4,0.004920,lab004-090
MPI_Bcast,0,4,0.001500,lab004-090
my_broadcast,0,4,0.005059,lab004-090
MPI_Bcast,0,4,0.001471,lab004-090
my_broadcast,0,4,0.004878,lab004-090
MPI_Bcast,0,4,0.001498,lab004-090
my_broadcast,0,4,0.004950,lab004-090
MPI_Bcast,0,4,0.001639,lab004-090
my_broadcast,0,4,0.004964,lab004-090
MPI_Bcast,0,4,0.001430,lab004-090
my_broadcast,0,4,0.004901,lab004-090
MPI_Bcast,0,4,0.001403,lab004-090
my_broadcast,0,4,0.004937,lab004-090
MPI_Bcast,0,4,0.001425,lab004-090
my_broadcast,0,4,0.004735,lab004-090
MPI_Bcast,0,4,0.001471,lab004-090
my_broadcast,0,4,0.004920,lab004-090
MPI_Bcast,0,4,0.001454,lab004-090
my_broadcast,0,4,0.005037,lab004-090
MPI_Bcast,0,4,0.001474,lab004-090
my_broadcast,0,4,0.004939,lab004-090
MPI_Bcast,0,4,0.001639,lab004-090
my_broadcast,0,4,0.004977,lab004-090
MPI_Bcast,0,4,0.001650,lab004-090
my_broadcast,0,4,0.004915,lab004-090
MPI_Bcast,0,4,0.001621,lab004-090
my_broadcast,0,4,0.004947,lab004-090
MPI_Bcast,0,4,0.001629,lab004-090
my_broadcast,0,4,0.004942,lab004-090
MPI_Bcast,0,4,0.001475,lab004-090
my_broadcast,0,4,0.004933,lab004-090
MPI_Bcast,0,4,0.001499,lab004-090
my_broadcast,0,4,0.004904,lab004-090
MPI_Bcast,0,4,0.001437,lab004-090
my_broadcast,0,4,0.004948,lab004-090
MPI_Bcast,0,4,0.001396,lab004-090
my_broadcast,0,4,0.004960,lab004-090
MPI_Bcast,0,4,0.001413,lab004-090
my_broadcast,0,4,0.004905,lab004-090
MPI_Bcast,0,4,0.001375,lab004-090
my_broadcast,0,4,0.004921,lab004-090
MPI_Bcast,0,4,0.001630,lab004-090
my_broadcast,0,4,0.004915,lab004-090
MPI_Bcast,0,4,0.001431,lab004-090
my_broadcast,0,4,0.004965,lab004-090
MPI_Bcast,0,4,0.001461,lab004-090
my_broadcast,0,4,0.004918,lab004-090
MPI_Bcast,0,4,0.001211,lab004-090
my_broadcast,0,4,0.004925,lab004-090
MPI_Bcast,0,4,0.001615,lab004-090
my_broadcast,0,4,0.004946,lab004-090
MPI_Bcast,0,4,0.001430,lab004-090
my_broadcast,0,4,0.004990,lab004-090
MPI_Bcast,0,4,0.001640,lab004-090
my_broadcast,0,4,0.004945,lab004-090
MPI_Bcast,0,4,0.001648,lab004-090
my_broadcast,0,4,0.004927,lab004-090
MPI_Bcast,0,4,0.001642,lab004-090
my_broadcast,0,4,0.005079,lab004-090
MPI_Bcast,0,4,0.001639,lab004-090
my_broadcast,0,4,0.004927,lab004-090
MPI_Bcast,0,4,0.001437,lab004-090
my_broadcast,0,4,0.004898,lab004-090
MPI_Bcast,0,4,0.001441,lab004-090
my_broadcast,0,4,0.004942,lab004-090
MPI_Bcast,0,4,0.001368,lab004-090
my_broadcast,0,4,0.004908,lab004-090
MPI_Bcast,0,4,0.001428,lab004-090
my_broadcast,0,4,0.004922,lab004-090
MPI_Bcast,0,4,0.001474,lab004-090
my_broadcast,0,4,0.004913,lab004-090
MPI_Bcast,0,4,0.001217,lab004-090
my_broadcast,0,4,0.004911,lab004-090
MPI_Bcast,0,4,0.001500,lab004-090
my_broadcast,0,4,0.004947,lab004-090
MPI_Bcast,0,4,0.000888,lab004-090
my_broadcast,0,4,0.004461,lab004-090
MPI_Bcast,0,4,0.001622,lab004-090
my_broadcast,0,4,0.004916,lab004-090
MPI_Bcast,0,4,0.001146,lab004-090
my_broadcast,0,4,0.004883,lab004-090
MPI_Bcast,0,4,0.001498,lab004-090
my_broadcast,0,4,0.004918,lab004-090
MPI_Bcast,0,4,0.001623,lab004-090
my_broadcast,0,4,0.004952,lab004-090
MPI_Bcast,0,4,0.001436,lab004-090
my_broadcast,0,4,0.004933,lab004-090
MPI_Bcast,0,4,0.001394,lab004-090
my_broadcast,0,4,0.004893,lab004-090
MPI_Bcast,0,4,0.001624,lab004-090
my_broadcast,0,4,0.004895,lab004-090
MPI_Bcast,0,4,0.001467,lab004-090
my_broadcast,0,4,0.004900,lab004-090
MPI_Bcast,0,4,0.001446,lab004-090
my_broadcast,0,4,0.004986,lab004-090
MPI_Bcast,0,4,0.001636,lab004-090
my_broadcast,0,4,0.004943,lab004-090
MPI_Bcast,0,4,0.001641,lab004-090
my_broadcast,0,4,0.004872,lab004-090
MPI_Bcast,0,4,0.001377,lab004-090
my_broadcast,0,4,0.004878,lab004-090
MPI_Bcast,0,4,0.001391,lab004-090
my_broadcast,0,4,0.004913,lab004-090
MPI_Bcast,0,4,0.001631,lab004-090
my_broadcast,0,4,0.004879,lab004-090
MPI_Bcast,0,4,0.001485,lab004-090
my_broadcast,0,4,0.004922,lab004-090
MPI_Bcast,0,4,0.001640,lab004-090
my_broadcast,0,4,0.004895,lab004-090
MPI_Bcast,0,4,0.001651,lab004-090
my_broadcast,0,4,0.005025,lab004-090
MPI_Bcast,0,4,0.001629,lab004-090
my_broadcast,0,4,0.004949,lab004-090
MPI_Bcast,0,4,0.003952,lab004-090
my_broadcast,0,4,0.004946,lab004-090
MPI_Bcast,0,4,0.001436,lab004-090
my_broadcast,0,4,0.004931,lab004-090
MPI_Bcast,0,4,0.001610,lab004-090
my_broadcast,0,4,0.007056,lab004-090
MPI_Bcast,0,4,0.001642,lab004-090
my_broadcast,0,4,0.004910,lab004-090
MPI_Bcast,0,4,0.001434,lab004-090
my_broadcast,0,4,0.004993,lab004-090
MPI_Bcast,0,4,0.001657,lab004-090
my_broadcast,0,4,0.004961,lab004-090
MPI_Bcast,0,4,0.001626,lab004-090
my_broadcast,0,4,0.004964,lab004-090
MPI_Bcast,0,4,0.001490,lab004-090
my_broadcast,0,4,0.004956,lab004-090
MPI_Bcast,0,4,0.001651,lab004-090
my_broadcast,0,4,0.004870,lab004-090
MPI_Bcast,0,4,0.001414,lab004-090
my_broadcast,0,4,0.004973,lab004-090
MPI_Bcast,0,4,0.001504,lab004-090
my_broadcast,0,4,0.004892,lab004-090
MPI_Bcast,0,4,0.001142,lab004-090
my_broadcast,0,4,0.005070,lab004-090
MPI_Bcast,0,4,0.001616,lab004-090
my_broadcast,0,4,0.004928,lab004-090
MPI_Bcast,0,4,0.001453,lab004-090
my_broadcast,0,4,0.004891,lab004-090
MPI_Bcast,0,4,0.001360,lab004-090
my_broadcast,0,4,0.004936,lab004-090
MPI_Bcast,0,4,0.001605,lab004-090
my_broadcast,0,4,0.004897,lab004-090
MPI_Bcast,0,4,0.001457,lab004-090
my_broadcast,0,4,0.004971,lab004-090
MPI_Bcast,0,4,0.001448,lab004-090
my_broadcast,0,4,0.004951,lab004-090
MPI_Bcast,0,4,0.001427,lab004-090
my_broadcast,0,4,0.005027,lab004-090
MPI_Bcast,0,4,0.001365,lab004-090
my_broadcast,0,4,0.004987,lab004-090
MPI_Bcast,0,4,0.001653,lab004-090
my_broadcast,0,4,0.004930,lab004-090
MPI_Bcast,0,4,0.001644,lab004-090
my_broadcast,0,4,0.004895,lab004-090
MPI_Bcast,0,4,0.001146,lab004-090
my_broadcast,0,4,0.004862,lab004-090
MPI_Bcast,0,4,0.001641,lab004-090
my_broadcast,0,4,0.004889,lab004-090
MPI_Bcast,0,4,0.001445,lab004-090
my_broadcast,0,4,0.005048,lab004-090
MPI_Bcast,0,4,0.001503,lab004-090
my_broadcast,0,4,0.004909,lab004-090
MPI_Bcast,0,4,0.001184,lab004-090
my_broadcast,0,4,0.004914,lab004-090
MPI_Bcast,0,4,0.001651,lab004-090
my_broadcast,0,4,0.004923,lab004-090
MPI_Bcast,0,4,0.001416,lab004-090
my_broadcast,0,4,0.004981,lab004-090
MPI_Bcast,0,4,0.001385,lab004-090
my_broadcast,0,4,0.004914,lab004-090
MPI_Bcast,0,4,0.001640,lab004-090
my_broadcast,0,4,0.004900,lab004-090
MPI_Bcast,0,4,0.001645,lab004-090
my_broadcast,0,4,0.004887,lab004-090
MPI_Bcast,0,4,0.001408,lab004-090
my_broadcast,0,4,0.004931,lab004-090
MPI_Bcast,0,4,0.001621,lab004-090
my_broadcast,0,4,0.005077,lab004-090
MPI_Bcast,0,4,0.001462,lab004-090
my_broadcast,0,4,0.004923,lab004-090
MPI_Bcast,0,4,0.001366,lab004-090
my_broadcast,0,4,0.004909,lab004-090
MPI_Bcast,0,4,0.001443,lab004-090
my_broadcast,0,4,0.004905,lab004-090
MPI_Bcast,0,40,0.001624,lab004-090
my_broadcast,0,40,0.004960,lab004-090
MPI_Bcast,0,40,0.001374,lab004-090
my_broadcast,0,40,0.004889,lab004-090
MPI_Bcast,0,40,0.001379,lab004-090
my_broadcast,0,40,0.004948,lab004-090
MPI_Bcast,0,40,0.001449,lab004-090
my_broadcast,0,40,0.004970,lab004-090
MPI_Bcast,0,40,0.001375,lab004-090
my_broadcast,0,40,0.004908,lab004-090
MPI_Bcast,0,40,0.001635,lab004-090
my_broadcast,0,40,0.004899,lab004-090
MPI_Bcast,0,40,0.001465,lab004-090
my_broadcast,0,40,0.004970,lab004-090
MPI_Bcast,0,40,0.001648,lab004-090
my_broadcast,0,40,0.004899,lab004-090
MPI_Bcast,0,40,0.001483,lab004-090
my_broadcast,0,40,0.004959,lab004-090
MPI_Bcast,0,40,0.001407,lab004-090
my_broadcast,0,40,0.005033,lab004-090
MPI_Bcast,0,40,0.001433,lab004-090
my_broadcast,0,40,0.004883,lab004-090
MPI_Bcast,0,40,0.001431,lab004-090
my_broadcast,0,40,0.004949,lab004-090
MPI_Bcast,0,40,0.001366,lab004-090
my_broadcast,0,40,0.004889,lab004-090
MPI_Bcast,0,40,0.001380,lab004-090
my_broadcast,0,40,0.005000,lab004-090
MPI_Bcast,0,40,0.001544,lab004-090
my_broadcast,0,40,0.004902,lab004-090
MPI_Bcast,0,40,0.001633,lab004-090
my_broadcast,0,40,0.004909,lab004-090
MPI_Bcast,0,40,0.001151,lab004-090
my_broadcast,0,40,0.005011,lab004-090
MPI_Bcast,0,40,0.001630,lab004-090
my_broadcast,0,40,0.004913,lab004-090
MPI_Bcast,0,40,0.001650,lab004-090
my_broadcast,0,40,0.004922,lab004-090
MPI_Bcast,0,40,0.001647,lab004-090
my_broadcast,0,40,0.004926,lab004-090
MPI_Bcast,0,40,0.001500,lab004-090
my_broadcast,0,40,0.004989,lab004-090
MPI_Bcast,0,40,0.001646,lab004-090
my_broadcast,0,40,0.004921,lab004-090
MPI_Bcast,0,40,0.001391,lab004-090
my_broadcast,0,40,0.004949,lab004-090
MPI_Bcast,0,40,0.001158,lab004-090
my_broadcast,0,40,0.004903,lab004-090
MPI_Bcast,0,40,0.001450,lab004-090
my_broadcast,0,40,0.004892,lab004-090
MPI_Bcast,0,40,0.001508,lab004-090
my_broadcast,0,40,0.004929,lab004-090
MPI_Bcast,0,40,0.001422,lab004-090
my_broadcast,0,40,0.004927,lab004-090
MPI_Bcast,0,40,0.001659,lab004-090
my_broadcast,0,40,0.004899,lab004-090
MPI_Bcast,0,40,0.000848,lab004-090
my_broadcast,0,40,0.004725,lab004-090
MPI_Bcast,0,40,0.001434,lab004-090
my_broadcast,0,40,0.004903,lab004-090
MPI_Bcast,0,40,0.001392,lab004-090
my_broadcast,0,40,0.004925,lab004-090
MPI_Bcast,0,40,0.001637,lab004-090
my_broadcast,0,40,0.004892,lab004-090
MPI_Bcast,0,40,0.001501,lab004-090
my_broadcast,0,40,0.005024,lab004-090
MPI_Bcast,0,40,0.001421,lab004-090
my_broadcast,0,40,0.004893,lab004-090
MPI_Bcast,0,40,0.001636,lab004-090
my_broadcast,0,40,0.004984,lab004-090
MPI_Bcast,0,40,0.001646,lab004-090
my_broadcast,0,40,0.004948,lab004-090
MPI_Bcast,0,40,0.001450,lab004-090
my_broadcast,0,40,0.004937,lab004-090
MPI_Bcast,0,40,0.001640,lab004-090
my_broadcast,0,40,0.004955,lab004-090
MPI_Bcast,0,40,0.001642,lab004-090
my_broadcast,0,40,0.004914,lab004-090
MPI_Bcast,0,40,0.001632,lab004-090
my_broadcast,0,40,0.004930,lab004-090
MPI_Bcast,0,40,0.001470,lab004-090
my_broadcast,0,40,0.004911,lab004-090
MPI_Bcast,0,40,0.001452,lab004-090
my_broadcast,0,40,0.005130,lab004-090
MPI_Bcast,0,40,0.001403,lab004-090
my_broadcast,0,40,0.004952,lab004-090
MPI_Bcast,0,40,0.001477,lab004-090
my_broadcast,0,40,0.004935,lab004-090
MPI_Bcast,0,40,0.001641,lab004-090
my_broadcast,0,40,0.004878,lab004-090
MPI_Bcast,0,40,0.001638,lab004-090
my_broadcast,0,40,0.004894,lab004-090
MPI_Bcast,0,40,0.001425,lab004-090
my_broadcast,0,40,0.004901,lab004-090
MPI_Bcast,0,40,0.001452,lab004-090
my_broadcast,0,40,0.004946,lab004-090
MPI_Bcast,0,40,0.001653,lab004-090
my_broadcast,0,40,0.004948,lab004-090
MPI_Bcast,0,40,0.001389,lab004-090
my_broadcast,0,40,0.005010,lab004-090
MPI_Bcast,0,40,0.001405,lab004-090
my_broadcast,0,40,0.004934,lab004-090
