14,6,7,1,4,0.000959,lab004-096
27,0,1,1,4,0.000522,lab004-090
23,2,3,1,4,0.000780,lab004-092
23,4,5,1,4,0.000776,lab004-094
28,0,1,1,4,0.000777,lab004-090
15,6,7,1,4,0.000998,lab004-096
24,2,3,1,4,0.000521,lab004-092
24,4,5,1,4,0.000779,lab004-094
29,0,1,1,4,0.000782,lab004-090
25,2,3,1,4,0.000758,lab004-092
25,4,5,1,4,0.000529,lab004-094
16,6,7,1,4,0.000999,lab004-096
30,0,1,1,4,0.000523,lab004-090
26,2,3,1,4,0.000517,lab004-092
26,4,5,1,4,0.000779,lab004-094
31,0,1,1,4,0.000510,lab004-090
17,6,7,1,4,0.000998,lab004-096
32,0,1,1,4,0.000515,lab004-090
27,2,3,1,4,0.000757,lab004-092
27,4,5,1,4,0.000763,lab004-094
33,0,1,1,4,0.000519,lab004-090
28,2,3,1,4,0.000763,lab004-092
28,4,5,1,4,0.000777,lab004-094
18,6,7,1,4,0.000997,lab004-096
34,0,1,1,4,0.000516,lab004-090
29,2,3,1,4,0.000532,lab004-092
35,0,1,1,4,0.000754,lab004-090
29,4,5,1,4,0.000773,lab004-094
19,6,7,1,4,0.000999,lab004-096
30,2,3,1,4,0.000757,lab004-092
31,2,3,1,4,0.000510,lab004-092
36,0,1,1,4,0.000526,lab004-090
20,6,7,1,4,0.000961,lab004-096
30,4,5,1,4,0.000770,lab004-094
32,2,3,1,4,0.000761,lab004-092
37,0,1,1,4,0.000754,lab004-090
31,4,5,1,4,0.000755,lab004-094
21,6,7,1,4,0.000964,lab004-096
38,0,1,1,4,0.000773,lab004-090
33,2,3,1,4,0.000768,lab004-092
32,4,5,1,4,0.000780,lab004-094
39,0,1,1,4,0.000520,lab004-090
22,6,7,1,4,0.000999,lab004-096
34,2,3,1,4,0.000758,lab004-092
33,4,5,1,4,0.000771,lab004-094
40,0,1,1,4,0.000787,lab004-090
35,2,3,1,4,0.000764,lab004-092
34,4,5,1,4,0.000523,lab004-094
23,6,7,1,4,0.001000,lab004-096
41,0,1,1,4,0.000500,lab004-090
36,2,3,1,4,0.000768,lab004-092
35,4,5,1,4,0.000778,lab004-094
42,0,1,1,4,0.000770,lab004-090
24,6,7,1,4,0.000999,lab004-096
37,2,3,1,4,0.000771,lab004-092
36,4,5,1,4,0.000758,lab004-094
43,0,1,1,4,0.000757,lab004-090
44,0,1,1,4,0.000513,lab004-090
37,4,5,1,4,0.000769,lab004-094
25,6,7,1,4,0.000999,lab004-096
38,2,3,1,4,0.000776,lab004-092
45,0,1,1,4,0.000510,lab004-090
38,4,5,1,4,0.000519,lab004-094
39,2,3,1,4,0.000760,lab004-092
46,0,1,1,4,0.000498,lab004-090
26,6,7,1,4,0.000997,lab004-096
39,4,5,1,4,0.000769,lab004-094
40,2,3,1,4,0.000524,lab004-092
47,0,1,1,4,0.000513,lab004-090
40,4,5,1,4,0.000515,lab004-094
27,6,7,1,4,0.000994,lab004-096
48,0,1,1,4,0.000774,lab004-090
41,2,3,1,4,0.000760,lab004-092
41,4,5,1,4,0.000773,lab004-094
42,2,3,1,4,0.000749,lab004-092
49,0,1,1,4,0.000760,lab004-090
28,6,7,1,4,0.000964,lab004-096
42,4,5,1,4,0.000779,lab004-094
43,2,3,1,4,0.000766,lab004-092
50,0,1,1,4,0.000508,lab004-090
29,6,7,1,4,0.000964,lab004-096
43,4,5,1,4,0.000517,lab004-094
51,0,1,1,4,0.000767,lab004-090
44,2,3,1,4,0.000763,lab004-092
44,4,5,1,4,0.000771,lab004-094
30,6,7,1,4,0.000979,lab004-096
52,0,1,1,4,0.000770,lab004-090
45,2,3,1,4,0.000772,lab004-092
45,4,5,1,4,0.000776,lab004-094
53,0,1,1,4,0.000521,lab004-090
31,6,7,1,4,0.000994,lab004-096
46,2,3,1,4,0.000761,lab004-092
46,4,5,1,4,0.000773,lab004-094
54,0,1,1,4,0.000759,lab004-090
47,2,3,1,4,0.000765,lab004-092
47,4,5,1,4,0.000771,lab004-094
32,6,7,1,4,0.000996,lab004-096
55,0,1,1,4,0.000772,lab004-090
48,2,3,1,4,0.000529,lab004-092
56,0,1,1,4,0.000512,lab004-090
48,4,5,1,4,0.000782,lab004-094
33,6,7,1,4,0.001023,lab004-096
57,0,1,1,4,0.000528,lab004-090
49,2,3,1,4,0.000764,lab004-092
49,4,5,1,4,0.000771,lab004-094
50,2,3,1,4,0.000769,lab004-092
58,0,1,1,4,0.000751,lab004-090
50,4,5,1,4,0.000526,lab004-094
34,6,7,1,4,0.001009,lab004-096
51,2,3,1,4,0.000516,lab004-092
59,0,1,1,4,0.000506,lab004-090
51,4,5,1,4,0.000771,lab004-094
35,6,7,1,4,0.001003,lab004-096
60,0,1,1,4,0.000766,lab004-090
52,2,3,1,4,0.000759,lab004-092
52,4,5,1,4,0.000781,lab004-094
61,0,1,1,4,0.000506,lab004-090
36,6,7,1,4,0.000962,lab004-096
53,2,3,1,4,0.000756,lab004-092
54,2,3,1,4,0.000523,lab004-092
62,0,1,1,4,0.000507,lab004-090
53,4,5,1,4,0.000776,lab004-094
37,6,7,1,4,0.000975,lab004-096
63,0,1,1,4,0.000766,lab004-090
54,4,5,1,4,0.000755,lab004-094
55,2,3,1,4,0.000763,lab004-092
64,0,1,1,4,0.000519,lab004-090
55,4,5,1,4,0.000772,lab004-094
38,6,7,1,4,0.001007,lab004-096
56,2,3,1,4,0.000763,lab004-092
65,0,1,1,4,0.000782,lab004-090
57,2,3,1,4,0.000765,lab004-092
56,4,5,1,4,0.000775,lab004-094
39,6,7,1,4,0.001004,lab004-096
66,0,1,1,4,0.000802,lab004-090
58,2,3,1,4,0.000766,lab004-092
57,4,5,1,4,0.000777,lab004-094
40,6,7,1,4,0.000996,lab004-096
67,0,1,1,4,0.000795,lab004-090
59,2,3,1,4,0.000769,lab004-092
58,4,5,1,4,0.000756,lab004-094
68,0,1,1,4,0.000513,lab004-090
59,4,5,1,4,0.000528,lab004-094
41,6,7,1,4,0.000996,lab004-096
60,2,3,1,4,0.000779,lab004-092
69,0,1,1,4,0.000765,lab004-090
60,4,5,1,4,0.000503,lab004-094
61,2,3,1,4,0.000766,lab004-092
42,6,7,1,4,0.001011,lab004-096
70,0,1,1,4,0.000777,lab004-090
61,4,5,1,4,0.000754,lab004-094
62,2,3,1,4,0.000523,lab004-092
71,0,1,1,4,0.000516,lab004-090
43,6,7,1,4,0.000971,lab004-096
63,2,3,1,4,0.000507,lab004-092
62,4,5,1,4,0.000776,lab004-094
72,0,1,1,4,0.000768,lab004-090
63,4,5,1,4,0.000518,lab004-094
64,2,3,1,4,0.000762,lab004-092
44,6,7,1,4,0.000972,lab004-096
64,4,5,1,4,0.000508,lab004-094
65,2,3,1,4,0.000519,lab004-092
73,0,1,1,4,0.000779,lab004-090
65,4,5,1,4,0.000768,lab004-094
45,6,7,1,4,0.001004,lab004-096
74,0,1,1,4,0.000766,lab004-090
66,2,3,1,4,0.000766,lab004-092
66,4,5,1,4,0.000780,lab004-094
67,2,3,1,4,0.000764,lab004-092
75,0,1,1,4,0.000756,lab004-090
46,6,7,1,4,0.001003,lab004-096
76,0,1,1,4,0.000534,lab004-090
68,2,3,1,4,0.000759,lab004-092
67,4,5,1,4,0.000778,lab004-094
47,6,7,1,4,0.001004,lab004-096
68,4,5,1,4,0.000518,lab004-094
77,0,1,1,4,0.000761,lab004-090
69,2,3,1,4,0.000769,lab004-092
69,4,5,1,4,0.000779,lab004-094
78,0,1,1,4,0.000760,lab004-090
48,6,7,1,4,0.000999,lab004-096
70,2,3,1,4,0.000766,lab004-092
79,0,1,1,4,0.000511,lab004-090
70,4,5,1,4,0.000763,lab004-094
71,2,3,1,4,0.000772,lab004-092
71,4,5,1,4,0.000518,lab004-094
49,6,7,1,4,0.001011,lab004-096
80,0,1,1,4,0.000767,lab004-090
72,2,3,1,4,0.000767,lab004-092
72,4,5,1,4,0.000762,lab004-094
81,0,1,1,4,0.000779,lab004-090
50,6,7,1,4,0.001003,lab004-096
73,2,3,1,4,0.000767,lab004-092
82,0,1,1,4,0.000520,lab004-090
73,4,5,1,4,0.000772,lab004-094
74,4,5,1,4,0.000500,lab004-094
51,6,7,1,4,0.001000,lab004-096
83,0,1,1,4,0.000770,lab004-090
74,2,3,1,4,0.000774,lab004-092
75,4,5,1,4,0.000778,lab004-094
75,2,3,1,4,0.000763,lab004-092
84,0,1,1,4,0.000758,lab004-090
52,6,7,1,4,0.001008,lab004-096
76,2,3,1,4,0.000522,lab004-092
76,4,5,1,4,0.000775,lab004-094
85,0,1,1,4,0.000769,lab004-090
53,6,7,1,4,0.000970,lab004-096
77,2,3,1,4,0.000509,lab004-092
86,0,1,1,4,0.000522,lab004-090
77,4,5,1,4,0.000778,lab004-094
78,2,3,1,4,0.000765,lab004-092
54,6,7,1,4,0.000969,lab004-096
87,0,1,1,4,0.000764,lab004-090
78,4,5,1,4,0.000781,lab004-094
79,2,3,1,4,0.000520,lab004-092
80,2,3,1,4,0.000509,lab004-092
88,0,1,1,4,0.000779,lab004-090
79,4,5,1,4,0.000773,lab004-094
55,6,7,1,4,0.001001,lab004-096
81,2,3,1,4,0.000763,lab004-092
89,0,1,1,4,0.000772,lab004-090
80,4,5,1,4,0.000778,lab004-094
56,6,7,1,4,0.001006,lab004-096
82,2,3,1,4,0.000772,lab004-092
90,0,1,1,4,0.000784,lab004-090
81,4,5,1,4,0.000758,lab004-094
91,0,1,1,4,0.000522,lab004-090
57,6,7,1,4,0.001002,lab004-096
83,2,3,1,4,0.000775,lab004-092
82,4,5,1,4,0.000763,lab004-094
92,0,1,1,4,0.000763,lab004-090
83,4,5,1,4,0.000506,lab004-094
84,2,3,1,4,0.000768,lab004-092
58,6,7,1,4,0.000995,lab004-096
84,4,5,1,4,0.000520,lab004-094
93,0,1,1,4,0.000773,lab004-090
85,2,3,1,4,0.000769,lab004-092
85,4,5,1,4,0.000784,lab004-094
59,6,7,1,4,0.001001,lab004-096
94,0,1,1,4,0.000774,lab004-090
86,2,3,1,4,0.000767,lab004-092
60,6,7,1,4,0.000969,lab004-096
86,4,5,1,4,0.000775,lab004-094
95,0,1,1,4,0.000772,lab004-090
87,2,3,1,4,0.000521,lab004-092
96,0,1,1,4,0.000513,lab004-090
87,4,5,1,4,0.000776,lab004-094
88,2,3,1,4,0.000768,lab004-092
61,6,7,1,4,0.000965,lab004-096
97,0,1,1,4,0.000528,lab004-090
89,2,3,1,4,0.000763,lab004-092
88,4,5,1,4,0.000776,lab004-094
98,0,1,1,4,0.000763,lab004-090
62,6,7,1,4,0.000989,lab004-096
89,4,5,1,4,0.000776,lab004-094
90,2,3,1,4,0.000769,lab004-092
99,0,1,1,4,0.000773,lab004-090
90,4,5,1,4,0.000769,lab004-094
63,6,7,1,4,0.001008,lab004-096
91,2,3,1,4,0.000775,lab004-092
92,2,3,1,4,0.000761,lab004-092
91,4,5,1,4,0.000782,lab004-094
64,6,7,1,4,0.000996,lab004-096
93,2,3,1,4,0.000515,lab004-092
92,4,5,1,4,0.000758,lab004-094
93,4,5,1,4,0.000754,lab004-094
65,6,7,1,4,0.001003,lab004-096
94,2,3,1,4,0.000784,lab004-092
94,4,5,1,4,0.000777,lab004-094
95,2,3,1,4,0.000769,lab004-092
66,6,7,1,4,0.001002,lab004-096
96,2,3,1,4,0.000508,lab004-092
95,4,5,1,4,0.000771,lab004-094
67,6,7,1,4,0.000969,lab004-096
97,2,3,1,4,0.000517,lab004-092
96,4,5,1,4,0.000758,lab004-094
98,2,3,1,4,0.000765,lab004-092
68,6,7,1,4,0.000961,lab004-096
97,4,5,1,4,0.000757,lab004-094
99,2,3,1,4,0.000770,lab004-092
98,4,5,1,4,0.000517,lab004-094
69,6,7,1,4,0.000985,lab004-096
99,4,5,1,4,0.000523,lab004-094
70,6,7,1,4,0.001001,lab004-096
71,6,7,1,4,0.000960,lab004-096
72,6,7,1,4,0.001003,lab004-096
73,6,7,1,4,0.000963,lab004-096
74,6,7,1,4,0.001003,lab004-096
75,6,7,1,4,0.000980,lab004-096
76,6,7,1,4,0.000994,lab004-096
77,6,7,1,4,0.000968,lab004-096
78,6,7,1,4,0.001000,lab004-096
79,6,7,1,4,0.001001,lab004-096
80,6,7,1,4,0.000999,lab004-096
81,6,7,1,4,0.001000,lab004-096
82,6,7,1,4,0.000971,lab004-096
83,6,7,1,4,0.001000,lab004-096
84,6,7,1,4,0.001001,lab004-096
85,6,7,1,4,0.001001,lab004-096
86,6,7,1,4,0.000966,lab004-096
87,6,7,1,4,0.001004,lab004-096
88,6,7,1,4,0.001003,lab004-096
89,6,7,1,4,0.001001,lab004-096
90,6,7,1,4,0.000966,lab004-096
91,6,7,1,4,0.001004,lab004-096
92,6,7,1,4,0.001003,lab004-096
93,6,7,1,4,0.001000,lab004-096
94,6,7,1,4,0.000970,lab004-096
95,6,7,1,4,0.001004,lab004-096
96,6,7,1,4,0.001002,lab004-096
97,6,7,1,4,0.000967,lab004-096
98,6,7,1,4,0.001004,lab004-096
99,6,7,1,4,0.001005,lab004-096
1,0,1,10,4,0.002191,lab004-090
2,0,1,10,4,0.000954,lab004-090
1,4,5,10,4,0.002488,lab004-094
1,2,3,10,4,0.002649,lab004-092
3,0,1,10,4,0.001071,lab004-090
2,4,5,10,4,0.000988,lab004-094
2,2,3,10,4,0.001074,lab004-092
4,0,1,10,4,0.001064,lab004-090
3,4,5,10,4,0.001073,lab004-094
3,2,3,10,4,0.001031,lab004-092
1,6,7,10,4,0.003461,lab004-096
5,0,1,10,4,0.001045,lab004-090
4,4,5,10,4,0.001038,lab004-094
4,2,3,10,4,0.001045,lab004-092
6,0,1,10,4,0.001023,lab004-090
5,4,5,10,4,0.001037,lab004-094
2,6,7,10,4,0.001675,lab004-096
5,2,3,10,4,0.001082,lab004-092
7,0,1,10,4,0.001053,lab004-090
6,4,5,10,4,0.001058,lab004-094
6,2,3,10,4,0.001011,lab004-092
3,6,7,10,4,0.001655,lab004-096
8,0,1,10,4,0.001037,lab004-090
7,4,5,10,4,0.001023,lab004-094
7,2,3,10,4,0.001023,lab004-092
9,0,1,10,4,0.001026,lab004-090
8,4,5,10,4,0.001062,lab004-094
4,6,7,10,4,0.001644,lab004-096
8,2,3,10,4,0.001063,lab004-092
10,0,1,10,4,0.001040,lab004-090
9,4,5,10,4,0.001048,lab004-094
9,2,3,10,4,0.001073,lab004-092
5,6,7,10,4,0.001642,lab004-096
11,0,1,10,4,0.001060,lab004-090
10,4,5,10,4,0.001050,lab004-094
10,2,3,10,4,0.001039,lab004-092
12,0,1,10,4,0.001042,lab004-090
11,4,5,10,4,0.001049,lab004-094
6,6,7,10,4,0.001668,lab004-096
11,2,3,10,4,0.001043,lab004-092
13,0,1,10,4,0.001032,lab004-090
12,4,5,10,4,0.001037,lab004-094
12,2,3,10,4,0.001082,lab004-092
7,6,7,10,4,0.001647,lab004-096
14,0,1,10,4,0.001047,lab004-090
13,4,5,10,4,0.001040,lab004-094
13,2,3,10,4,0.001038,lab004-092
15,0,1,10,4,0.001035,lab004-090
14,4,5,10,4,0.001032,lab004-094
14,2,3,10,4,0.001070,lab004-092
8,6,7,10,4,0.001644,lab004-096
16,0,1,10,4,0.001038,lab004-090
15,4,5,10,4,0.001031,lab004-094
15,2,3,10,4,0.001070,lab004-092
17,0,1,10,4,0.001034,lab004-090
16,4,5,10,4,0.001036,lab004-094
9,6,7,10,4,0.001642,lab004-096
16,2,3,10,4,0.001073,lab004-092
18,0,1,10,4,0.001045,lab004-090
17,4,5,10,4,0.001043,lab004-094
17,2,3,10,4,0.001050,lab004-092
10,6,7,10,4,0.001645,lab004-096
19,0,1,10,4,0.001036,lab004-090
18,4,5,10,4,0.001043,lab004-094
18,2,3,10,4,0.001083,lab004-092
20,0,1,10,4,0.001042,lab004-090
19,4,5,10,4,0.001000,lab004-094
11,6,7,10,4,0.001643,lab004-096
19,2,3,10,4,0.000895,lab004-092
21,0,1,10,4,0.001023,lab004-090
20,4,5,10,4,0.001058,lab004-094
20,2,3,10,4,0.000924,lab004-092
12,6,7,10,4,0.001639,lab004-096
22,0,1,10,4,0.001021,lab004-090
21,4,5,10,4,0.001039,lab004-094
21,2,3,10,4,0.001037,lab004-092
23,0,1,10,4,0.001038,lab004-090
22,4,5,10,4,0.001005,lab004-094
22,2,3,10,4,0.001027,lab004-092
13,6,7,10,4,0.001639,lab004-096
24,0,1,10,4,0.001035,lab004-090
23,4,5,10,4,0.001030,lab004-094
23,2,3,10,4,0.001026,lab004-092
25,0,1,10,4,0.001039,lab004-090
24,4,5,10,4,0.001030,lab004-094
14,6,7,10,4,0.001632,lab004-096
24,2,3,10,4,0.001066,lab004-092
26,0,1,10,4,0.001038,lab004-090
25,4,5,10,4,0.001066,lab004-094
25,2,3,10,4,0.001032,lab004-092
15,6,7,10,4,0.001637,lab004-096
27,0,1,10,4,0.001043,lab004-090
26,4,5,10,4,0.001019,lab004-094
26,2,3,10,4,0.001022,lab004-092
28,0,1,10,4,0.001035,lab004-090
27,4,5,10,4,0.001017,lab004-094
16,6,7,10,4,0.001630,lab004-096
27,2,3,10,4,0.001050,lab004-092
29,0,1,10,4,0.001040,lab004-090
28,4,5,10,4,0.001057,lab004-094
28,2,3,10,4,0.001025,lab004-092
17,6,7,10,4,0.001638,lab004-096
30,0,1,10,4,0.001040,lab004-090
29,4,5,10,4,0.001026,lab004-094
29,2,3,10,4,0.001043,lab004-092
31,0,1,10,4,0.001045,lab004-090
30,4,5,10,4,0.001045,lab004-094
18,6,7,10,4,0.001669,lab004-096
30,2,3,10,4,0.001047,lab004-092
32,0,1,10,4,0.001035,lab004-090
31,4,5,10,4,0.001066,lab004-094
31,2,3,10,4,0.001011,lab004-092
33,0,1,10,4,0.001028,lab004-090
19,6,7,10,4,0.001651,lab004-096
32,4,5,10,4,0.001038,lab004-094
32,2,3,10,4,0.001056,lab004-092
34,0,1,10,4,0.001031,lab004-090
33,4,5,10,4,0.001027,lab004-094
33,2,3,10,4,0.001054,lab004-092
20,6,7,10,4,0.001652,lab004-096
35,0,1,10,4,0.001047,lab004-090
34,4,5,10,4,0.001032,lab004-094
34,2,3,10,4,0.001081,lab004-092
36,0,1,10,4,0.001049,lab004-090
35,4,5,10,4,0.001061,lab004-094
21,6,7,10,4,0.001642,lab004-096
35,2,3,10,4,0.000898,lab004-092
37,0,1,10,4,0.001081,lab004-090
36,4,5,10,4,0.001040,lab004-094
36,2,3,10,4,0.000923,lab004-092
22,6,7,10,4,0.001640,lab004-096
38,0,1,10,4,0.001042,lab004-090
37,4,5,10,4,0.001051,lab004-094
37,2,3,10,4,0.001036,lab004-092
39,0,1,10,4,0.001077,lab004-090
38,4,5,10,4,0.001069,lab004-094
38,2,3,10,4,0.001082,lab004-092
23,6,7,10,4,0.001646,lab004-096
40,0,1,10,4,0.001037,lab004-090
39,4,5,10,4,0.001046,lab004-094
39,2,3,10,4,0.001050,lab004-092
24,6,7,10,4,0.001652,lab004-096
41,0,1,10,4,0.001038,lab004-090
40,4,5,10,4,0.001062,lab004-094
40,2,3,10,4,0.001085,lab004-092
42,0,1,10,4,0.001090,lab004-090
41,2,3,10,4,0.001023,lab004-092
41,4,5,10,4,0.001049,lab004-094
25,6,7,10,4,0.001647,lab004-096
43,0,1,10,4,0.001040,lab004-090
42,4,5,10,4,0.001068,lab004-094
42,2,3,10,4,0.001059,lab004-092
26,6,7,10,4,0.001651,lab004-096
44,0,1,10,4,0.001044,lab004-090
43,4,5,10,4,0.001049,lab004-094
43,2,3,10,4,0.001081,lab004-092
45,0,1,10,4,0.001081,lab004-090
44,4,5,10,4,0.001041,lab004-094
44,2,3,10,4,0.001025,lab004-092
27,6,7,10,4,0.001669,lab004-096
46,0,1,10,4,0.001046,lab004-090
45,4,5,10,4,0.001066,lab004-094
45,2,3,10,4,0.001037,lab004-092
47,0,1,10,4,0.001019,lab004-090
46,4,5,10,4,0.001058,lab004-094
28,6,7,10,4,0.001651,lab004-096
46,2,3,10,4,0.000976,lab004-092
48,0,1,10,4,0.001065,lab004-090
47,4,5,10,4,0.001015,lab004-094
47,2,3,10,4,0.001083,lab004-092
29,6,7,10,4,0.001645,lab004-096
49,0,1,10,4,0.001027,lab004-090
48,2,3,10,4,0.001038,lab004-092
48,4,5,10,4,0.001027,lab004-094
50,0,1,10,4,0.001058,lab004-090
49,4,5,10,4,0.001073,lab004-094
49,2,3,10,4,0.001067,lab004-092
30,6,7,10,4,0.001651,lab004-096
51,0,1,10,4,0.001037,lab004-090
50,4,5,10,4,0.001024,lab004-094
50,2,3,10,4,0.001060,lab004-092
31,6,7,10,4,0.001638,lab004-096
52,0,1,10,4,0.001064,lab004-090
51,4,5,10,4,0.001080,lab004-094
51,2,3,10,4,0.001087,lab004-092
53,0,1,10,4,0.001090,lab004-090
52,2,3,10,4,0.001058,lab004-092
52,4,5,10,4,0.001065,lab004-094
32,6,7,10,4,0.001639,lab004-096
54,0,1,10,4,0.001034,lab004-090
53,4,5,10,4,0.001068,lab004-094
53,2,3,10,4,0.001054,lab004-092
33,6,7,10,4,0.001639,lab004-096
55,0,1,10,4,0.001048,lab004-090
54,2,3,10,4,0.000915,lab004-092
54,4,5,10,4,0.001023,lab004-094
55,2,3,10,4,0.001070,lab004-092
56,0,1,10,4,0.001038,lab004-090
55,4,5,10,4,0.001087,lab004-094
34,6,7,10,4,0.001639,lab004-096
56,2,3,10,4,0.001037,lab004-092
57,0,1,10,4,0.001050,lab004-090
56,4,5,10,4,0.001021,lab004-094
35,6,7,10,4,0.001645,lab004-096
58,0,1,10,4,0.001050,lab004-090
57,2,3,10,4,0.001013,lab004-092
57,4,5,10,4,0.001038,lab004-094
58,2,3,10,4,0.001078,lab004-092
59,0,1,10,4,0.001037,lab004-090
58,4,5,10,4,0.001075,lab004-094
36,6,7,10,4,0.001663,lab004-096
59,2,3,10,4,0.001052,lab004-092
60,0,1,10,4,0.001032,lab004-090
59,4,5,10,4,0.001033,lab004-094
61,0,1,10,4,0.001013,lab004-090
60,4,5,10,4,0.000976,lab004-094
60,2,3,10,4,0.001081,lab004-092
37,6,7,10,4,0.001667,lab004-096
62,0,1,10,4,0.001047,lab004-090
61,4,5,10,4,0.001038,lab004-094
61,2,3,10,4,0.001059,lab004-092
38,6,7,10,4,0.001642,lab004-096
63,0,1,10,4,0.001041,lab004-090
62,2,3,10,4,0.000884,lab004-092
62,4,5,10,4,0.001060,lab004-094
63,2,3,10,4,0.001073,lab004-092
64,0,1,10,4,0.001051,lab004-090
63,4,5,10,4,0.001061,lab004-094
39,6,7,10,4,0.001635,lab004-096
64,2,3,10,4,0.001042,lab004-092
65,0,1,10,4,0.001034,lab004-090
64,4,5,10,4,0.001044,lab004-094
40,6,7,10,4,0.001637,lab004-096
66,0,1,10,4,0.001038,lab004-090
65,2,3,10,4,0.000984,lab004-092
65,4,5,10,4,0.001023,lab004-094
66,2,3,10,4,0.001069,lab004-092
67,0,1,10,4,0.001046,lab004-090
66,4,5,10,4,0.001051,lab004-094
41,6,7,10,4,0.001630,lab004-096
67,2,3,10,4,0.001030,lab004-092
68,0,1,10,4,0.001060,lab004-090
67,4,5,10,4,0.001057,lab004-094
68,2,3,10,4,0.001072,lab004-092
69,0,1,10,4,0.001043,lab004-090
68,4,5,10,4,0.001039,lab004-094
42,6,7,10,4,0.001643,lab004-096
69,2,3,10,4,0.001088,lab004-092
70,0,1,10,4,0.001083,lab004-090
69,4,5,10,4,0.001047,lab004-094
43,6,7,10,4,0.001633,lab004-096
70,2,3,10,4,0.001070,lab004-092
71,0,1,10,4,0.001064,lab004-090
70,4,5,10,4,0.001081,lab004-094
71,2,3,10,4,0.001071,lab004-092
72,0,1,10,4,0.001037,lab004-090
71,4,5,10,4,0.001064,lab004-094
44,6,7,10,4,0.001640,lab004-096
72,2,3,10,4,0.001077,lab004-092
73,0,1,10,4,0.001086,lab004-090
72,4,5,10,4,0.001037,lab004-094
45,6,7,10,4,0.001639,lab004-096
74,0,1,10,4,0.001034,lab004-090
73,2,3,10,4,0.000842,lab004-092
73,4,5,10,4,0.001077,lab004-094
74,2,3,10,4,0.001067,lab004-092
75,0,1,10,4,0.001053,lab004-090
74,4,5,10,4,0.001047,lab004-094
46,6,7,10,4,0.001632,lab004-096
75,2,3,10,4,0.001041,lab004-092
